PARTY_TYPE_DESC,GENDER_CODE,INGRESOS_SAS,STREET_STATE_NAME,STREET_STATE_CODE,OCCUPATION_DESC,INDUSTRY_CODE,TOT_TXN,NO_TXN,TOT_CR,TOT_DB,TOT_EFE,TOT_ELE,ORIGEN_FONDOS
0,1,2118,4,13001.0,1,10,8380,38,7222,1193,0.0,2504,8002
0,1,964,4,13001.0,1,10,8493,7,7297,1217,2140000.0,2167,5470
0,1,2559,4,13836.0,1,10,9722,47,8441,1476,873000.0,2655,2195
0,1,3533,26,68001.0,1,10,10192,9,9725,1278,1500000.0,2705,5470
0,1,4803,26,68001.0,1,10,7376,3,8536,0,0.0,2372,7524
0,1,4935,26,68001.0,1,10,12843,155,11585,2370,15450000.0,3416,8387
0,1,4181,26,68001.0,1,10,11224,44,10260,1696,200000.0,2982,5470
0,1,87,26,68001.0,3,7310,7193,17,6855,860,0.0,1809,2645
0,1,5338,26,68081.0,3,7110,2,2,2,0,0.0,2,253
0,1,4935,26,68001.0,1,10,11479,16,10707,1633,4000000.0,2930,7524
0,1,2824,26,68418.0,1,10,10128,28,9434,1382,500000.0,2765,2205
0,1,5757,26,68500.0,3,8299,13367,90,12177,2733,177020000.0,3831,8228
0,1,1552,4,13001.0,1,10,9941,32,8848,1475,1870000.0,2612,4413
0,1,2700,26,68001.0,1,10,8700,15,7375,1275,2020000.0,2269,3782
0,1,3570,26,68001.0,1,10,12220,25,10978,2038,3200000.0,3183,6001
0,1,2063,1,5088.0,5,20,6251,10,4943,885,1200000.0,1800,6576
0,1,4040,22,54405.0,1,10,10701,14,10080,1471,3150000.0,2656,5470
0,1,4526,14,11001.0,1,10,12527,49,11371,2147,220000.0,3341,5470
0,1,1333,26,68001.0,1,10,7367,17,6327,1022,1320000.0,2083,3939
0,1,716,26,68001.0,0,9820,10940,7,9619,1720,5600000.0,2636,7263
0,1,5052,14,11001.0,1,10,11560,5,10383,1833,7768000.0,1056,7524
0,1,3082,14,11001.0,3,10,10004,12,8865,1497,2400000.0,2573,5470
0,1,4613,26,68001.0,1,10,11712,37,10631,1819,600000.0,3078,8002
0,1,5214,14,11001.0,1,10,12659,76,11301,2296,15101000.0,3269,4467
0,1,4743,26,68001.0,3,144,11382,62,9304,1908,12440000.0,1909,6654
0,1,5364,14,11001.0,1,10,12455,48,11395,2052,1780000.0,3287,5470
0,1,1124,26,68307.0,1,10,8091,10,5629,1300,2470000.0,1900,2205
0,1,4743,24,63001.0,1,10,6711,8,7899,330,0.0,2294,8002
0,1,3922,26,68001.0,1,10,11333,72,10018,1798,3701500.0,2898,8002
0,1,1124,26,68001.0,1,10,6193,9,4137,1016,1530000.0,1665,6001
0,1,2023,26,68276.0,1,10,7475,6,6419,1047,1600000.0,2025,7524
0,1,2330,26,68001.0,1,10,10846,53,7883,1830,1040000.0,2890,55
0,1,1416,22,54001.0,1,10,8790,20,7541,1282,950000.0,2451,6001
0,1,2239,1,5088.0,1,10,7074,13,6927,799,1040000.0,2103,7524
0,1,2345,26,68276.0,1,10,9932,16,9107,1390,2270000.0,2563,6001
0,1,5052,26,68001.0,1,10,12688,148,11494,2243,400000.0,3400,5470
0,1,3531,26,68001.0,1,10,11688,14,10492,1856,8400000.0,2852,7846
0,1,2760,26,68276.0,1,10,10328,12,9188,1567,3770000.0,2527,5470
0,1,351,26,68001.0,1,10,7957,19,5408,1288,2400000.0,1876,4393
0,1,4283,26,68001.0,3,4642,7299,7,8432,249,0.0,1128,3723
0,1,1663,26,68276.0,1,10,7899,14,6791,1114,1300000.0,2230,5470
0,1,4643,26,68001.0,1,10,12633,31,11518,2161,1107177.86,3383,5470
0,1,5797,26,68001.0,3,144,12781,49,11657,2225,6405000.0,3426,6654
0,1,3354,26,68276.0,3,4111,10608,19,9435,1635,0.0,2886,5470
0,1,5103,14,11001.0,3,5621,12271,95,10983,2082,500000.0,3240,2346
0,0,2430,4,13836.0,1,10,7083,4,5864,997,1500000.0,1938,853
0,1,5607,3,8001.0,3,10,9130,18,8677,1124,0.0,2639,7524
0,1,986,4,13001.0,1,10,7689,10,5669,1198,2050000.0,1914,6540
0,1,2161,19,47001.0,1,10,9109,34,8081,1296,1150000.0,2494,5470
0,1,2898,4,13001.0,5,10,7620,5,6528,1076,1600000.0,2068,2190
0,1,1813,4,13001.0,1,10,8804,5,7627,1268,2340000.0,2231,5470
0,1,4181,27,70429.0,3,162,4875,2,0,862,0.0,1812,2994
0,1,5103,27,70001.0,3,8622,8928,6,8923,877,0.0,2413,4662
0,1,4743,14,11001.0,1,10,13151,112,12067,2162,2080000.0,3380,8002
0,1,4187,4,13001.0,5,9820,10410,41,9119,1604,320000.0,2829,5470
0,1,4526,27,70670.0,1,10,10970,40,10075,1615,4050000.0,2764,5470
0,1,1286,14,11001.0,1,10,9482,38,8152,1433,790000.0,2626,5470
0,1,2760,1,5154.0,1,10,9459,6,8275,1396,2890000.0,2330,6001
0,1,2803,19,47001.0,3,9820,13303,12,9528,2738,0.0,3749,7737
0,1,3570,27,70001.0,5,9820,8742,7,7938,1176,2000000.0,2249,5470
0,1,599,27,70001.0,1,10,5935,8,4434,864,1180000.0,1703,5470
0,1,3642,27,70001.0,1,10,10570,30,9111,1672,4470000.0,2562,7524
0,1,4743,14,11001.0,3,9820,1,1,1,0,0.0,1,163
0,2,5482,27,70001.0,3,90,8955,15,9570,223,0.0,1234,7528
0,1,3082,27,70001.0,3,4721,8165,9,7006,1161,2254570.0,2023,2122
0,1,236,27,70001.0,3,4643,4043,5,1289,691,700000.0,878,120
0,1,4460,1,5001.0,1,10,9547,33,8008,1487,180000.0,2682,5470
0,1,2222,14,11001.0,1,10,8564,16,7396,1224,1840000.0,2262,6001
0,1,5202,26,68276.0,3,3312,8938,8,1587,1654,0.0,2606,3339
0,1,2807,25,66001.0,1,10,10375,16,9889,1294,0.0,2256,4268
0,1,1124,27,70001.0,3,1522,7838,15,1258,1520,1550000.0,2146,6765
0,1,658,27,70001.0,1,10,6168,5,4953,839,1140000.0,1795,1999
0,1,3082,22,54001.0,1,10,10075,25,8626,1556,3510000.0,2453,5470
0,1,2859,27,70001.0,1,10,10459,9,8224,1714,5650000.0,2331,5470
0,1,4526,12,23001.0,5,9820,10360,6,9195,1573,4080000.0,2498,4871
0,1,2519,27,70001.0,1,10,6543,23,5118,930,930000.0,2004,5471
0,1,4162,27,70001.0,1,10,11484,60,10006,1867,100000.0,3046,5470
0,1,4633,14,11001.0,3,10,10378,64,9018,1605,420000.0,2820,1376
0,1,4935,27,70508.0,3,6920,10694,29,9508,1655,220000.0,2892,7089
0,1,3082,27,70001.0,3,4330,12577,3,11759,0,0.0,1,7593
0,1,5598,27,70001.0,3,119,6708,4,2,1352,0.0,2293,1353
0,1,3116,27,70001.0,1,10,11830,64,10625,1899,6300000.0,2988,5470
0,1,5360,27,70001.0,3,4290,12072,65,10841,1982,0.0,3182,163
0,1,2519,27,70001.0,3,6110,10151,14,8455,1601,3890000.0,2430,7049
0,1,483,27,70001.0,1,10,9519,4,8330,1405,2970000.0,2337,5470
0,1,3354,27,70001.0,3,9411,11808,32,10105,2008,10160000.0,2853,175
0,1,2803,14,11001.0,3,90,7978,22,7315,1038,0.0,2450,163
0,1,1224,27,70001.0,1,10,7707,15,6615,1095,650000.0,2315,5456
0,1,1901,27,70001.0,1,10,9437,18,7977,1449,2960000.0,2311,6001
0,1,4803,27,70001.0,7,10,12800,70,11628,2292,0.0,3474,5470
0,1,1890,27,70001.0,1,10,8099,9,6963,1154,1910000.0,2120,853
0,1,4455,27,70001.0,3,7111,12983,84,11853,2373,9700000.0,3553,163
0,1,2573,27,70001.0,1,10,10677,63,9851,1551,1450000.0,2830,6001
0,1,4379,27,70001.0,1,10,10197,34,9048,1535,300000.0,2777,5470
0,1,5626,3,8001.0,3,113,8840,3,7763,1261,0.0,2592,175
0,1,1557,27,70473.0,1,10,10318,17,9067,1576,2080000.0,2687,5470
0,1,1124,27,70215.0,1,10,8342,17,5022,1398,2900000.0,1814,5470
0,1,703,27,70215.0,1,10,5929,5,4798,787,1020000.0,1755,5470
0,1,3317,27,70001.0,1,10,9173,5,9741,79,0.0,2642,6001
0,1,5772,4,13468.0,3,162,8859,9,8558,1033,0.0,2599,4531
0,1,5001,3,8001.0,3,8299,9422,20,8398,1359,0.0,2677,5470
0,1,4201,27,70001.0,1,10,10622,36,9511,1616,2000000.0,2786,5470
0,1,3769,27,70001.0,3,90,7580,25,5987,1128,1837047.0,1757,7635
0,1,3859,27,70001.0,1,10,11663,64,10865,1661,1020000.0,3065,5470
0,1,3949,4,13001.0,3,4390,8459,4,7279,1214,2100000.0,2168,5703
0,1,5917,3,8758.0,1,10,12829,23,11609,2341,0.0,3492,6462
0,1,5387,4,13836.0,1,10,9359,9,7838,1440,0.0,1215,3241
0,1,4304,4,13836.0,3,8621,13176,21,2433,2664,5500000.0,1793,4292
0,1,2760,4,13001.0,5,9820,9691,31,8802,1371,600000.0,2676,5737
0,1,5052,4,13836.0,1,10,12734,62,11531,2275,16700000.0,3304,7846
0,1,2241,4,13836.0,1,10,9113,10,7239,1444,3100000.0,2155,846
0,1,2671,4,13836.0,1,10,8608,37,7426,1242,510000.0,2470,5483
0,1,537,4,13836.0,1,10,7287,9,6173,1024,1540000.0,1980,7846
0,1,1357,13,25754.0,1,10,7856,7,6752,1108,1800000.0,2072,6001
0,1,1907,4,13001.0,1,10,9683,36,8551,1430,560000.0,2678,2683
0,1,3044,4,13836.0,1,10,11908,28,10723,1925,13510000.0,2742,5552
0,1,809,4,13836.0,1,10,8734,47,5950,1443,2390000.0,2195,4413
0,1,3245,4,13836.0,1,10,12180,72,10993,2014,120000.0,3190,5470
0,1,5153,4,13001.0,1,10,11143,47,10114,1692,0.0,2970,5470
0,1,5409,4,13001.0,3,90,12379,74,11113,2129,2940000.0,3243,7528
0,1,4526,28,73283.0,3,3312,10878,11,9137,1758,6460000.0,2488,4073
0,1,4633,14,11001.0,1,10,9244,6,9235,892,300000.0,2631,7889
0,1,4605,29,76001.0,1,10,10617,17,9386,1647,4000000.0,2640,4871
0,1,1495,28,73283.0,1,10,7963,11,6801,1132,0.0,2447,6001
0,1,1552,6,17001.0,1,10,9944,31,9160,1383,3950000.0,2321,6001
0,1,2682,20,50001.0,1,10,8431,13,6646,1290,2280000.0,2100,7524
0,1,4743,14,11001.0,3,4631,7115,20,8014,498,0.0,1425,8387
0,1,4271,27,70001.0,1,10,12282,90,11044,2074,220000.0,3248,5470
0,1,2894,27,70215.0,1,10,10483,9,8697,1693,3000000.0,2675,5470
0,1,3329,14,11001.0,1,10,8866,22,8061,1211,2660000.0,2183,5470
0,1,3922,28,73268.0,3,6910,9663,12,8747,1377,2700000.0,2312,3161
0,1,3922,28,73268.0,5,9820,9383,17,8335,1358,1720000.0,2473,7737
0,1,5540,28,73001.0,3,4921,11605,20,10973,1465,0.0,2783,8239
0,1,4181,28,73001.0,5,9820,2804,10,2010,352,0.0,1239,4871
0,0,4717,28,73268.0,3,9602,3892,3,3820,0,0.0,1499,8424
0,1,5441,28,73268.0,3,6615,5200,13,4139,676,600000.0,1679,8002
0,1,2476,28,73001.0,1,10,10349,12,8245,1687,5150000.0,2341,3799
0,1,771,14,11001.0,1,10,9979,23,8776,1505,2230000.0,2588,5470
0,1,5386,28,73268.0,3,112,12945,8,56,2559,0.0,1996,7530
0,1,1286,14,11001.0,1,10,9801,10,9307,1235,2200000.0,2529,8002
0,1,5411,28,73001.0,3,4651,12040,27,10562,2039,22160000.0,892,8387
0,1,716,28,73001.0,3,7820,1,1,1,0,0.0,1,869
0,1,3497,14,11001.0,1,10,9887,6,7193,1634,0.0,2575,5470
0,1,2438,6,17001.0,1,10,10754,71,9324,1707,1380000.0,2854,5470
0,1,2519,20,50001.0,5,9820,6278,9,5063,866,1170000.0,1835,386
0,1,4417,27,70265.0,3,4923,12630,18,11723,1759,4700000.0,3351,8295
0,1,2330,14,11001.0,1,10,9907,54,8951,1420,410000.0,2721,5470
0,1,2615,7,18001.0,1,10,9126,15,8225,1270,1740000.0,2411,5470
0,1,727,14,11001.0,1,10,7802,18,7233,992,200000.0,2399,8002
0,1,964,29,76001.0,1,10,9039,11,8200,1250,500000.0,2565,5470
0,1,5205,18,44001.0,1,10,8787,11,7805,1229,1220000.0,2407,5470
0,1,931,14,11001.0,1,10,8118,11,6672,1209,2100000.0,2063,5470
0,1,3376,14,11001.0,1,10,11610,58,10161,1892,1490000.0,3043,5470
0,1,3570,28,73001.0,5,9820,4276,1,4278,0,0.0,0,5470
0,1,2330,28,73001.0,1,10,11035,10,10414,1480,3150000.0,2833,5470
0,1,1488,14,11001.0,1,10,11243,36,10108,1735,2050000.0,2927,8002
0,1,5134,25,66001.0,1,10,12673,58,11624,2102,0.0,3407,3209
0,1,3992,28,73001.0,1,10,9069,64,8134,1267,0.0,2632,6001
0,1,979,28,73001.0,1,10,10231,16,9044,1548,3860000.0,2469,5470
0,1,2682,28,73001.0,1,10,8671,16,7636,1218,160000.0,2536,5470
0,1,2330,28,73411.0,3,121,5820,4,4631,781,1000000.0,1725,7532
0,1,4496,14,11001.0,1,10,11665,36,10498,1848,2060000.0,3042,5470
0,0,1124,14,11001.0,1,10,9740,12,8533,1464,1600000.0,2597,5470
0,1,1778,28,73001.0,1,10,8778,14,6437,1414,3860000.0,1406,5470
0,1,3082,25,66170.0,1,10,8471,17,7841,1087,920000.0,2390,175
0,1,3270,28,73411.0,1,10,7113,13,5085,1105,0.0,2067,5470
0,1,4526,28,73443.0,3,8299,11749,7,10429,1909,9551000.0,2826,8387
0,1,4526,28,73520.0,3,1089,4919,8,4324,519,0.0,1641,6871
0,1,2239,14,11001.0,1,10,8817,12,7507,1297,2460000.0,2208,5470
0,1,3922,28,73001.0,1,10,11779,96,10313,1957,860000.0,3092,5470
0,1,0,14,11001.0,5,9820,12870,67,11804,2210,4500000.0,3494,6576
0,1,5103,28,73001.0,3,4752,11742,30,10611,1850,0.0,2960,175
0,1,4526,20,50001.0,3,4923,9197,9,6667,1516,0.0,2645,8295
0,1,1691,14,11001.0,1,10,9367,38,7383,1506,3000000.0,2286,5470
0,1,3914,28,73001.0,3,9601,6022,6,4824,815,1000000.0,1802,7737
0,1,3769,28,73001.0,1,10,6540,6,6136,785,460000.0,2160,5474
0,1,5444,28,73001.0,1,10,12556,29,11696,1611,0.0,2551,5470
0,1,3992,28,73001.0,3,1521,2704,12,59,439,0.0,1346,175
0,1,2239,28,73001.0,1,10,9008,13,7400,1387,2380000.0,2289,7524
0,0,545,28,73268.0,5,9820,1,1,1,0,0.0,1,386
0,1,2519,28,73001.0,1,10,7769,21,6358,1146,1890000.0,2017,5470
0,1,5031,28,73001.0,3,9602,10771,18,2744,1915,8190000.0,2058,6768
0,1,4385,28,73001.0,1,10,6057,3,200,1236,0.0,2194,6001
0,1,3570,22,54001.0,5,9820,9138,7,7948,1336,2620000.0,2283,4871
0,1,3922,28,73001.0,3,4690,10840,6,10505,1104,0.0,2065,3161
0,1,5245,8,85001.0,2,9820,1,1,1,0,0.0,1,8002
0,1,5200,25,66170.0,3,9609,4486,10,4034,443,0.0,1716,6630
0,1,2760,28,73001.0,1,10,9596,11,8766,1339,2610000.0,2412,6001
0,1,4556,28,73001.0,3,90,11624,19,8709,2027,6400000.0,2074,7528
0,1,2913,29,76001.0,1,10,10676,10,8967,1721,5730000.0,2462,5636
0,1,4743,28,73001.0,3,123,12782,23,11426,2356,16700000.0,3301,478
0,1,5480,28,73001.0,3,8299,75,1,75,0,0.0,75,483
0,1,4181,28,73001.0,3,7490,6728,8,7782,420,190000.0,2266,1406
0,1,880,24,63130.0,5,9820,6256,10,4388,982,1480000.0,1699,4871
0,1,1778,28,73001.0,1,10,9022,9,8460,1159,0.0,2122,7846
0,1,2952,14,11001.0,1,10,11104,21,10458,1500,0.0,2959,5470
0,1,4526,28,73001.0,3,4690,4132,3,2954,534,0.0,1658,3161
0,1,2118,13,25899.0,1,10,10650,15,9883,1526,2300000.0,2775,5470
0,1,1416,28,73001.0,1,10,6017,5,4820,813,1080000.0,1763,5470
0,1,3867,28,73001.0,1,10,10134,13,8917,1532,2440000.0,2611,712
0,1,5540,14,11001.0,3,8299,122,1,122,0,0.0,119,189
0,1,2519,28,73001.0,1,10,7052,15,5437,1052,1330000.0,1985,5470
0,1,829,28,73001.0,1,10,7157,9,5145,1108,1800000.0,1837,7846
0,1,4526,28,73001.0,3,90,12692,66,11513,2232,4640000.0,3384,8300
0,1,4385,28,73408.0,3,6910,12583,42,11468,2154,12000000.0,3252,5470
0,1,1124,28,73001.0,1,10,11894,23,10685,1936,9570000.0,2923,5470
0,1,5103,28,73001.0,3,162,9775,9,1318,1757,6450000.0,897,6681
0,1,5540,28,73001.0,1,10,8425,7,8136,946,0.0,2506,5470
0,1,2919,28,73001.0,3,145,11938,30,10729,1945,9830000.0,2931,5470
0,1,4935,28,73001.0,3,6190,9675,18,4144,1704,0.0,2714,3241
0,1,2863,22,54001.0,1,10,10639,8,10289,1183,2000000.0,2794,5777
0,2,2803,17,41551.0,3,4771,12347,46,11277,2020,5500000.0,3208,1676
0,1,2803,28,73001.0,1,10,11601,32,10502,1812,4730000.0,2944,5470
0,1,3922,14,11001.0,3,8299,6731,7,5374,957,0.0,2299,7846
0,1,4181,1,5615.0,1,10,9686,13,1563,1743,0.0,2713,5470
0,1,2239,28,73001.0,1,10,7405,16,4775,1220,1560000.0,2013,7846
0,1,4181,14,11001.0,1,10,12022,65,11002,1874,0.0,3169,5470
0,1,3803,28,73001.0,5,9820,12182,55,10776,2079,960000.0,3199,4871
0,1,1723,28,73001.0,1,10,8291,4,7161,1178,2000000.0,2140,2455
0,1,5226,28,73001.0,1,10,11941,45,10886,1872,300000.0,3147,8002
0,1,5386,28,73001.0,3,4330,11576,20,10060,1897,14930000.0,1069,3480
0,1,2001,28,73001.0,1,10,5907,14,4931,764,0.0,2149,8002
0,1,4780,28,73319.0,3,161,1,1,1,0,0.0,1,206
0,1,4812,28,73001.0,1,10,12741,109,11097,2383,500000.0,3437,5809
0,1,3082,28,73001.0,5,9820,8511,23,8031,1037,300000.0,2479,7524
0,1,2372,28,73001.0,1,10,12147,8,10909,2007,20488153.0,2455,5470
0,1,1314,28,73283.0,5,9820,10896,27,9823,1667,2520000.0,2828,5470
0,1,2519,13,25320.0,1,10,13250,49,12029,2646,145104672.0,2382,5470
0,1,5797,28,73443.0,3,113,8012,5,8977,0,0.0,2,3241
0,1,3922,14,11001.0,5,9820,10181,65,3056,1797,4320000.0,2385,7737
0,1,2372,28,73443.0,1,10,10238,25,8422,1642,5610000.0,2185,5470
0,1,4385,14,11001.0,1,10,11931,31,10804,1907,9620000.0,2935,7524
0,1,1124,28,73443.0,1,10,8142,7,6997,1158,360000.0,2419,6001
0,1,3769,28,73443.0,3,121,10280,17,9775,1308,3900000.0,2487,7682
0,1,1552,28,73168.0,3,150,6328,4,5192,870,1200000.0,1832,5470
0,0,2372,13,25269.0,1,10,7567,13,7276,890,900000.0,2253,853
0,1,1184,28,73168.0,1,10,6644,6,5474,919,1310000.0,1881,2683
0,1,5445,28,73168.0,3,141,12285,38,10989,2090,27005000.0,1007,2645
0,1,3570,28,73001.0,1,10,12905,53,11790,2316,14660000.0,3477,5470
0,0,1945,14,11001.0,1,10,5909,13,4729,792,330000.0,2049,853
0,1,4824,1,5001.0,1,10,12475,44,11335,2114,7700000.0,3244,3392
0,1,1165,28,73148.0,1,10,6068,7,4878,823,1000000.0,1824,5470
0,1,2797,14,11001.0,1,10,9875,28,8129,1550,2140000.0,2555,8002
0,1,4524,14,11001.0,1,10,8959,17,8308,1182,1360000.0,2428,2530
0,1,3082,14,11001.0,3,1630,9478,21,8299,1399,0.0,2686,6771
0,1,716,14,11001.0,1,10,9499,38,8264,1411,1400000.0,2553,8002
0,1,3584,5,15537.0,1,10,9406,17,8312,1369,200000.0,2657,8002
0,1,4385,21,52001.0,3,8020,4457,8,0,765,0.0,1712,7700
0,1,1226,8,85001.0,1,10,6362,10,5179,883,1100000.0,1882,6001
0,1,5727,8,85010.0,3,141,10808,6,291,1939,0.0,1236,8002
0,1,5263,5,15001.0,3,8299,37,1,37,0,0.0,37,1898
0,1,2330,5,15759.0,3,9411,9897,16,8934,1413,4940000.0,2061,7524
0,1,3003,5,15759.0,1,10,10491,11,8921,1670,5040000.0,2439,5470
0,1,1076,29,76001.0,1,10,6098,6,4892,825,1110000.0,1780,4871
0,1,4633,3,8573.0,1,10,12280,126,11063,2064,2900000.0,3214,7846
0,1,4060,29,76233.0,3,121,5080,4,5507,136,0.0,985,163
0,1,3143,29,76001.0,1,10,10471,51,8965,1658,360000.0,2841,6001
0,1,3082,29,76001.0,3,8299,6243,12,5050,848,0.0,1803,3161
0,1,2958,29,76001.0,1,10,10310,9,9132,1564,3580000.0,2547,853
0,1,2958,29,76001.0,1,10,10233,19,9349,1492,1360000.0,2727,5470
0,1,1220,29,76001.0,1,10,9108,42,7932,1330,0.0,2634,7524
0,1,1416,29,76001.0,1,10,8244,19,7088,1171,1680000.0,2221,8002
0,1,3570,29,76001.0,3,8299,7277,48,6228,1008,0.0,2357,3161
0,1,1868,29,76001.0,3,8692,1,1,1,0,0.0,1,453
0,1,2333,29,76001.0,1,10,9606,12,8437,1425,3020000.0,2355,6001
0,1,4952,29,76001.0,1,10,12979,17,11981,671,350000.0,2260,5470
0,1,3354,29,76001.0,3,6110,5755,10,4968,719,1150000.0,1667,163
0,1,5022,29,76001.0,3,8299,9806,13,9401,1177,0.0,2700,7160
0,1,5007,29,76364.0,1,10,12783,89,11653,2231,0.0,3466,6001
0,1,2581,29,76147.0,1,10,9590,38,7831,1518,120000.0,2698,5470
0,1,3922,29,76834.0,1,10,12454,53,11283,2118,16260000.0,3110,5745
0,1,3354,25,66001.0,1,10,10953,10,10050,1619,0.0,2267,5470
0,1,5551,29,76250.0,3,1410,12453,30,11407,2036,6750000.0,3001,5470
0,1,1849,29,76622.0,1,10,9748,22,8837,1384,1600000.0,2600,5470
0,1,264,24,63001.0,5,9820,5106,10,4258,618,0.0,1889,8002
0,1,2330,29,76122.0,3,7490,10092,7,9536,1309,2000000.0,2643,7120
0,1,5287,29,76243.0,3,123,3902,5,3747,174,0.0,1047,2016
0,1,1778,29,76126.0,1,10,9129,24,9103,899,1950000.0,2383,7524
0,1,5584,29,76126.0,3,7730,154,1,154,0,0.0,144,1376
0,1,3189,29,76001.0,1,10,10517,41,9627,1540,220000.0,2864,4423
0,1,535,29,76606.0,1,10,7953,8,6838,1122,1850000.0,2082,5470
0,1,2519,29,76606.0,1,10,6415,10,4241,1060,1680000.0,1664,2645
0,2,2330,29,76736.0,8,90,11374,12,10011,1817,7530000.0,2710,7528
0,1,3769,24,63001.0,3,9004,10007,26,9110,1429,510000.0,2731,7214
0,1,2103,29,76736.0,1,10,8969,5,7789,1299,2470000.0,2263,7846
0,1,3676,29,76001.0,1,10,7617,7,6467,1086,1660000.0,2043,5599
0,1,4712,29,76001.0,1,10,8791,13,8419,1053,0.0,2578,853
0,1,3031,29,76001.0,1,10,9949,13,10150,358,0.0,2688,8002
0,1,2118,25,66001.0,1,10,9423,18,8204,1395,2650000.0,2325,6001
0,1,5065,29,76001.0,3,4921,4964,1,5301,0,0.0,1851,5291
0,1,3311,8,85001.0,1,10,11452,52,10460,1742,3720000.0,2933,5470
0,1,5007,29,76520.0,3,6820,9404,51,8203,1386,1850000.0,2464,175
0,1,5103,29,76520.0,1,10,5807,8,1366,1170,1980000.0,954,6001
0,1,2760,29,76520.0,3,10,6264,39,4967,886,1160000.0,1818,7524
0,1,2580,29,76520.0,1,10,9051,29,7895,1314,320000.0,2593,5470
0,1,5712,3,8001.0,2,9820,5440,3,6395,0,0.0,1248,3455
0,1,4556,29,76001.0,1,10,6760,17,7217,670,310000.0,2238,5470
0,1,791,14,11001.0,1,10,8660,6,6713,1356,2690000.0,2069,5470
0,1,1778,29,76001.0,1,10,10524,32,9365,1610,720000.0,2550,5470
0,1,2118,14,11001.0,1,10,10480,26,9544,1544,940000.0,2770,7856
0,1,1778,29,76520.0,1,10,6016,9,4817,814,1070000.0,1766,7524
0,1,1416,29,76520.0,1,10,7968,17,6848,1130,1250000.0,2257,6001
0,1,4734,29,76001.0,1,10,8480,6,8298,913,0.0,2516,5470
0,1,3513,29,76147.0,5,9820,8514,23,7318,1221,670000.0,2431,6576
0,1,3570,29,76001.0,1,10,10245,16,8927,1578,4090000.0,2446,5470
0,1,5669,29,76001.0,1,10,6155,40,5779,741,0.0,2212,5470
0,1,1416,29,76520.0,1,10,10696,32,9561,1648,0.0,2896,6001
0,1,4557,29,76001.0,5,9820,1,1,1,0,0.0,1,3867
0,1,4526,29,76520.0,3,4773,1,1,1,0,0.0,1,192
0,1,2197,29,76520.0,8,90,8266,5,9139,80,4000000.0,890,6603
0,1,1416,8,85001.0,1,10,7220,16,6240,979,0.0,1953,5470
0,1,1416,29,76036.0,1,10,11344,67,9045,1912,2260000.0,2942,4701
0,1,3354,25,66001.0,1,10,10665,15,8652,1734,5200000.0,2522,6001
0,1,2803,29,76001.0,1,10,8973,12,7766,1307,1720000.0,2381,3479
0,1,2330,29,76834.0,3,7740,13254,65,12037,2644,19614400.0,3751,7679
0,1,716,29,76001.0,1,10,8223,11,6574,1255,0.0,2478,2645
0,1,2760,3,8001.0,1,10,11292,36,10098,1761,3470000.0,2839,5470
0,1,4611,29,76001.0,1,10,6758,19,5001,1017,390000.0,2224,6001
0,1,1124,14,11001.0,5,9820,4999,4,3821,667,637000.0,1602,4871
0,1,5327,29,76001.0,3,6613,6745,6,5606,925,1340000.0,1892,7846
0,1,4935,14,11001.0,1,10,12725,114,11530,2260,1230000.0,3424,5470
0,1,2803,25,66594.0,1,10,8916,5,8920,869,1200000.0,2440,8255
0,1,5619,29,76109.0,3,4773,13150,129,11959,2541,14500000.0,3665,1500
0,1,994,29,76001.0,1,10,7554,26,6446,1068,1080000.0,2207,2308
0,1,4743,29,76248.0,3,9412,12805,66,11565,2336,4070000.0,3461,7087
0,1,2223,29,76001.0,1,10,10384,51,9162,1591,910000.0,2795,8002
0,1,2760,29,76001.0,1,10,11831,79,10763,1854,500000.0,3117,7524
0,1,4331,29,76736.0,1,10,9562,18,8361,1415,1600000.0,2546,4573
0,1,2958,14,11001.0,1,10,9967,14,9101,1407,1000000.0,2692,5470
0,1,3354,29,76616.0,1,10,10538,19,9252,1644,4180000.0,2590,6001
0,1,1416,14,11001.0,1,10,8195,7,5761,1316,2240000.0,2034,7524
0,1,4435,29,76364.0,1,10,11496,55,10374,1792,2160000.0,2950,8002
0,1,2365,29,76001.0,1,10,6877,5,5750,941,1380000.0,1917,7846
0,1,1615,24,63001.0,1,10,7003,17,6593,850,1140000.0,2057,5470
0,1,1778,25,66001.0,1,10,9303,13,8414,1295,1900000.0,2268,5470
0,1,1124,29,76001.0,1,10,7496,16,6408,1062,1090000.0,2192,6001
0,1,3082,28,73283.0,3,4321,6167,2,7551,0,0.0,1,1652
0,1,3570,29,76001.0,1,10,11889,24,10452,1998,5820000.0,3027,5470
0,1,5103,14,11001.0,1,10,8819,6,7637,1272,0.0,2587,5470
0,1,1124,29,76001.0,8,90,1762,6,642,207,0.0,1080,6603
0,1,1901,29,76233.0,5,9820,6267,7,5058,861,0.0,2235,4981
0,1,562,29,76001.0,3,8299,8463,7,9255,134,1100000.0,2358,7705
0,1,855,29,76001.0,1,10,7161,6,6298,951,1410000.0,1993,5470
0,0,4698,29,76001.0,3,124,12778,80,11581,2299,0.0,3463,8517
0,1,5007,29,76001.0,5,9820,2957,2,2690,0,0.0,1,7514
0,1,5153,29,76001.0,3,8299,12168,73,11033,1985,3310000.0,3164,3161
